path	scope	state	head_blob	behavior	classification
docs/omp-recovery-coverage.md	fork-only	added	d4d61c9cf7e2	OMP-246 S2.1 recovery contract-to-test map, evidence boundaries, and real-process fixture reuse; OMP-246: Track persisted-turn evidence boundaries without claiming full task recovery; OMP-246: Record actual task-loss baseline and bounded recovery evidence; OMP-246: Record completed-child gap baseline and certified recovery scope; OMP-246: Record verified first-run completion refusal and separate prior-ten qualification; OMP-246: Map certified original first-run recovery and separate source and installed evidence; OMP-246: Record verified post-read refusal separately from observer miss and hook-quiescence claims; OMP-246: Distinguish unmarked read refusal, certified continuation and actual qualification evidence; OMP-271: Document validated terminal post-state versus strict execution completion and actual service/installed evidence boundaries; OMP-277: Generalized execution mutation response-loss coverage and candidate-bound qualification; checks: S2.3 scope and inventory validation; retained	retained
docs/omp-recovery-persisted-turn-plan.md	fork-only	added	d60a97d47dfc	OMP-246 bounded persisted unanswered controller-turn recovery plan and authority/lifecycle constraints	retained
docs/omp-recovery-s22-plan.md	fork-only	added	ce4a02fc021e	OMP-246 bounded real-controller crash/restart plan and evidence limits	retained
docs/omp-stabilization-plan.md	fork-only	added	8948f2af47d4	OMP-249 ordered stabilization checkpoints and WorkService authority retained; OMP-267 r2 adds deferred intake/03B backlink without changing prerequisites; old OMP-249 guide hash601cb5e92121 requires separately admitted re-stamp before acceptance/P8/P11; source base=7e681a8a48dffa07636dcf4daf182a36e219c3b8; upstream target=b4e8e856ad40294167679a3f88417c07429fe59b; checks: git diff --check; bun test scripts/upstream-inventory.test.ts scripts/verify-upstream-handoff.test.ts; bun scripts/upstream-inventory.ts; retained; OMP-325 FK-0 amendment	retained
docs/omp-task-active-recovery-plan.md	fork-only	added	e9792d58523d	OMP-246: Actual shared-process task interruption reproduction plan	retained
docs/omp-task-recovery-implementation-plan.md	fork-only	added	d4adffe069db	OMP-246: Original-child recovery plan with ownership, authority, persistence and review constraints	retained
docs/omp-task-result-gap-plan.md	fork-only	added	3b0f2152d999	OMP-246: Actual held-authority-response completed-child gap reproduction plan	retained
docs/plans/fleet-knowledge/IMPLEMENTATION.md	fork-only	added	ca9b237a5a67	OMP-325: FK-0 fleet knowledge architecture and implementation record; copied byte-identical from ~/.local/state/omp-fleet-knowledge/worktree/docs/plans/fleet-knowledge/IMPLEMENTATION.md	retained
docs/plans/fleet-knowledge/OMP_Fleet_Knowledge_Implementation_Blueprint_reference.md	fork-only	added	79b72b2fd202	OMP-325: self-hosted Cognee/Enola fleet knowledge implementation blueprint reference; copied byte-identical from ~/.local/state/omp-fleet-knowledge/intake-20260912/OMP_Fleet_Knowledge_Implementation_Blueprint_reference.md	retained
docs/plans/fleet-knowledge/OMP_Fleet_Knowledge_Orchestrator_Handoff.md	fork-only	added	e471664dffc3	OMP-325: orchestrator implementation handoff for the fleet knowledge subsystem; copied byte-identical from ~/.local/state/omp-fleet-knowledge/intake-20260912/OMP_Fleet_Knowledge_Orchestrator_Handoff.md	retained
docs/plans/fleet-knowledge/OMP_Immediate_Roadmap_Amendment.md	fork-only	added	c8aec9ee5a33	OMP-325: immediate roadmap amendment making Fleet Knowledge v1 the next capability; copied byte-identical from ~/.local/state/omp-fleet-knowledge/intake-20260912/OMP_Immediate_Roadmap_Amendment.md	retained
docs/plans/fleet-knowledge/OMP_Memory_Candidate_Decision_Report.md	fork-only	added	a7771b8c15c6	OMP-325: decision report on fleet memory engine candidates; copied byte-identical from ~/.local/state/omp-fleet-knowledge/intake-20260912/OMP_Memory_Candidate_Decision_Report.md	retained
docs/plans/fleet-knowledge/omp-completion-plan-schema.md	fork-only	added	b9e66677cca9	OMP-325: omp-completion.plan/1 schema excerpt for completion plan JSON; copied byte-identical from ~/.local/state/omp-fleet-knowledge/worktree/docs/plans/fleet-knowledge/omp-completion-plan-schema.md	retained
docs/programme/ACCEPTED-DECISIONS.md	fork-only	added	7f37cdab0672	OMP-325: accepted programme-wide product directions Q1–Q35; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/ACCEPTED-DECISIONS.md	retained
docs/programme/AUTORESEARCH-IMPLEMENTATION-PLAN.md	fork-only	added	8abdbf2d7582	OMP-325: full autoresearch implementation plan; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/AUTORESEARCH-IMPLEMENTATION-PLAN.md	retained
docs/programme/CONTINUATION-GOAL.md	fork-only	added	6db27c723f75	OMP-325: compact continuation goal for the finite OMP programme; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/CONTINUATION-GOAL.md	retained
docs/programme/E1-CONTRACT-APPROVAL-PACKET.md	fork-only	added	e92297b7e88f	OMP-325: E1 WorkService contract approval packet; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/E1-CONTRACT-APPROVAL-PACKET.md	retained
docs/programme/ECC-IMPLEMENTATION-SPEC.md	fork-only	added	0c2bbd3b0dd7	OMP-325: ECC-centered OMP implementation plan; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/ECC-IMPLEMENTATION-SPEC.md	retained
docs/programme/GOAL-PROMPT.md	fork-only	added	2653b898066c	OMP-325: programme implementation goal and operational contract; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/GOAL-PROMPT.md	retained
docs/programme/ORIGINAL-OBLIGATIONS.md	fork-only	added	2bf03ded65e3	OMP-325: original goal obligations traceability inventory; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/ORIGINAL-OBLIGATIONS.md	retained
docs/programme/R00-BASELINE-2026-09-25.md	fork-only	added	72aa400cefb7	OMP-320: Autoresearch R00 baseline reconciliation recording effective installed/development identities, ECC WP1-WP8 status, shared interfaces, model/tool/memory capabilities, research donor licenses, and missing prerequisite ownership	retained
docs/programme/README.md	fork-only	added	d783fa37b582	OMP-325: consolidated programme handoff index; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/README.md	retained
docs/programme/REVIEW-SUMMARY.md	fork-only	added	8b15bdaa18ae	OMP-325: consolidated handoff review summary; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/REVIEW-SUMMARY.md	retained
docs/programme/SCOPE-PRESERVATION.md	fork-only	added	4a770b5114c9	OMP-325: scope-preservation check; copied byte-identical from /home/thetu/oh-my-pi/docs/programme/SCOPE-PRESERVATION.md	retained
docs/report/evidence.json	fork-only	added	a5c10bd528b4	OMP-325: architecture evidence collector output stub; copied byte-identical from /home/thetu/oh-my-pi/docs/report/evidence.json	retained
docs/report/jev-decision-classifier-review-2026-09-25.md	fork-only	added	5517a16c14c9	OMP-325: JEV decision-classifier review; copied byte-identical from /home/thetu/oh-my-pi/docs/report/jev-decision-classifier-review-2026-09-25.md	retained
docs/report/omp-completion-continuation-review-2026-09-18.md	fork-only	added	2dd2a75ab201	OMP-325: OMP completion-continuation review; copied byte-identical from /home/thetu/oh-my-pi/docs/report/omp-completion-continuation-review-2026-09-18.md	retained
docs/report/omp-full-programme-audit-2026-09-18.md	fork-only	added	2962b19a7e2a	OMP-325: OMP full programme audit; copied byte-identical from /home/thetu/oh-my-pi/docs/report/omp-full-programme-audit-2026-09-18.md	retained
docs/report/omp-milestone-20260915-work-contract.md	fork-only	added	a22a8c191eee	OMP-325: OMP milestone work contract; copied byte-identical from /home/thetu/oh-my-pi/docs/report/omp-milestone-20260915-work-contract.md	retained
docs/report/omp-programme-grill-2026-09-18.md	fork-only	added	b69c741c0e4f	OMP-325: OMP programme grill; copied byte-identical from /home/thetu/oh-my-pi/docs/report/omp-programme-grill-2026-09-18.md	retained
docs/report/verification.json	fork-only	added	edffe3919cc7	OMP-325: architecture verification quick-mode output stub; copied byte-identical from /home/thetu/oh-my-pi/docs/report/verification.json	retained
docs/report/verification.md	fork-only	added	3591c586ecf2	OMP-325: architecture verification report stub; copied byte-identical from /home/thetu/oh-my-pi/docs/report/verification.md	retained
docs/reports/jev-measurement/build-sets.ts	fork-only	added	3cddace17030	OMP-298-s06: CLI to extract prompts, turn ends, and issue evaluation sets from sessions and a robomp database; OMP-352: --no-robomp instead of --robomp-db writes prompts.jsonl, turn-ends.jsonl, and an empty issues.jsonl. A robomp database still extracts issue_index rows with exactly one primary label	retained
docs/reports/jev-measurement/harness.ts	fork-only	added	54e6d6cc4eef	OMP-298-s06: measurement harness and verdict evaluator comparing current smol classifiers and robomp prefilter against Jev typed decisions; OMP-352: an empty issues set writes null robomp metric fields and a null robompSessionFlagsMissing flag, and the WP5 verdict uses only the features that were measured. A non-empty issues set keeps the previous robomp comparison	retained
docs/reports/jev-measurement/index.ts	fork-only	added	31382acd7808	OMP-298-s06: exports for Jev measurement harness, build sets, and verdict evaluation	retained
docs/reports/jev-measurement/report-template.md	fork-only	added	ac0a338f963e	OMP-298-s06: Markdown report template for Jev vs current classifier measurement metrics and verdict; OMP-352: every robomp table cell is a placeholder so an unmeasured run can fill it. Measured runs still render the previous current-side dash and 0.0% skip share	retained
docs/reports/jev-measurement/run.ts	fork-only	added	8539a3c353f5	OMP-298-s06: CLI runner evaluating measurement sets, generating results.json, and rendering jev-measurement-report.md; OMP-352: an empty issues set renders every robomp cell as not measured because the measuring machine has no robomp history, and writes null robomp fields. Measured robomp numbers and the single WP5 verdict line stay as before	retained
docs/upstream-18.0.6-changelog.tsv	fork-only	added	ec9a00c04da9	docs(omp-156): finalize matrix/changelog proofs, gate results, and whitespace attributes; feat(omp-156): pre-merge inventory oracle and safe update driver	retained
docs/upstream-18.0.6-fork-matrix.tsv	fork-only	added	0b52aac14438	docs(omp-156): finalize matrix/changelog proofs, gate results, and whitespace attributes; feat(omp-156): pre-merge inventory oracle and safe update driver	retained
docs/upstream-18.0.6-fork-sources.tsv	fork-only	added	a3afa2e62165	feat(omp-156): pre-merge inventory oracle and safe update driver	retained
docs/upstream-18.0.6-upgrade.md	fork-only	added	a765c7ef8538	docs(omp-156): finalize matrix/changelog proofs, gate results, and whitespace attributes; docs(omp-156): record pre-merge conflict-preview re-run (19 paths); feat(omp-156): pre-merge inventory oracle and safe update driver	retained
docs/upstream-baseline.json	fork-only	added	b801fa8f9b70	OMP-229 accepted-upstream-baseline record: pins 18.0.6 review commits, version range, and record files for the standing guardrail	retained
docs/upstream-guardrail.md	fork-only	added	08d795433d76	OMP-229 standing guardrail procedure: weekly discovery, inventory rule, upstream-update review, guarded updater, baseline advancement	retained
docs/work-ledger-operations.md	fork-only	added	b7894e1a3f60	OMP-281-s04: document lost /execute skip recovery at next session_start by exact identity; OMP-285: document staged digest approval flow for autonomous flood slices and OMP-219/OMP-283 plans following it; OMP-295: document the approval attestation field and its error string, why no unforgeable attestation is possible, the approval-provenance CI rule/script, and the flood-owner owner-marker commit example; session candidate: OMP-108; session candidate: HOME-149; fix(cutover): resolve final audit findings; fix(work-ledger): finalize cutover remediation; feat(work-ledger): implement controlled Linear cutover (HOME-148)	retained
docs/worker-lifecycle-hardening.md	fork-only	added	d630129ee19b	OMP-325: worker lifecycle and evaluation hardening architectural direction; copied byte-identical from /home/thetu/oh-my-pi/docs/worker-lifecycle-hardening.md	retained
docs/workflow-production-readiness.md	fork-only	added	c743132c74ff	session candidate: OMP-251; OMP-246 recovery coverage map reference	retained
fixtures/knowledge_vectors.json	fork-only	added	91524f8d83c6	OMP-279-s01: Golden vectors for code snapshot manifests and Enola child facts hashing	retained
infra/work-ledger/install.sh	fork-only	added	d1511e297fa4	session candidate: OMP-108; feat(work-ledger): implement controlled Linear cutover (HOME-148); feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148); feat(work-ledger): interactive OMP workflow on WorkService (HOME-146, HOME-147); feat(work-ledger): PostgreSQL Work Ledger with Linear export and import (HOME-143, HOME-144, HOME-145, HOME-146); OMP-249: render-only requires isolated explicit output and refuses live unit aliases and shared output inodes	retained
infra/work-ledger/linear-import-map.json	fork-only	added	57a83dfb72b5	feat(work-ledger): implement controlled Linear cutover (HOME-148); feat(work-ledger): cutover authority, OAuth exporter credential, atomic activation (HOME-148)	retained
package.json	shared	modified	3f66fef076eb	fix(ci): pass --extra dev to work-ledger integration pytest invocation; fix(ci): route non-PR jobs to self-hosted rust runner and fix postgres integration test paths; feat(omp-156): pre-merge inventory oracle and safe update driver; session candidate: OMP-47; session candidate: OMP-21; OMP-294: run the native-postgres lifetime test in the work-ledger integration gate; OMP-335-s01: add installed-qualification-mode.test.ts to test:scripts; OMP-266-s06: run the bounded-intake assess/fable/admission/publish tests in the work-ledger integration gate; OMP-295: register approval-provenance.test.ts in test:scripts; OMP-266-s07: run the bounded-intake golden corpus in the work-ledger integration gate	retained
packages/agent/CHANGELOG.md	shared	modified	cec08dc5099e	OMP-246: Announce read-only assistant snapshot provenance for authorization integrations	retained
packages/agent/src/agent-loop.ts	shared	modified	ccabb0b31471	OMP-246: Preserve private core snapshot lineage without authorizing copied messages	retained
packages/agent/test/assistant-snapshot-origin.test.ts	fork-only	added	48740e9bb02f	OMP-246: Exercise real core snapshot rights and fresh roots for reused provider objects	retained
packages/ai/CHANGELOG.md	shared	modified	c23b8d5f3ff1	fix(ai): accept thinking-only Gemini Cloud Code Assist responses instead of treating silence as failure (HOME-120)	retained
packages/ai/test/context-overflow.test.ts	shared	modified	33ae87b86a99	test: reconcile context-overflow, kitty DA1, and system-prompt-dedup tests after v17.3.2 merge	retained
packages/ai/test/google-empty-response-retry.test.ts	shared	modified	947a7a8f0445	test(ai): reconcile thinking-only silence tests with fork policy after v17.3.2 merge (HOME-123); fix(ai): accept thinking-only Gemini Cloud Code Assist responses instead of treating silence as failure (HOME-120)	retained
packages/ai/test/google-gemini-cli-variant-routing.test.ts	shared	modified	11203d90f73c	fix(catalog): clamp Gemini Flash minimal thinking for Cloud Code Assist	retained
packages/ai/test/openai-codex-stream.test.ts	shared	modified	c1077eff96de	OMP-341: remove each per-test agent temp dir in afterEach so the suite stops leaking @pi-codex-* entries under os.tmpdir()	retained
packages/ai/test/openai-completions-error-finish-reason.test.ts	shared	modified	f6dfa776ddd6	chore(omp-156): update stale retry-helper name in ai test comment	retained
packages/catalog/CHANGELOG.md	shared	modified	425ba09dee59	fix(catalog): clamp Gemini Flash minimal thinking for Cloud Code Assist; OMP-334: record Opus 5.5 and Gemini 3.8 Flash catalog additions and Moonshot kimi-k3 output cap in Unreleased Added	retained
packages/catalog/scripts/generate-models.ts	shared	modified	5bfcef1c718b	Fork generator passes: applyKimiMaxTokensCap pins Moonshot Kimi K3 output to 131072 via moonshotKimiK3MaxTokens; applyUmansPricingFallback copies umans-flash PAYG cost onto the umans-qwen3.6-35b-a3b alias; Z.AI [1m] context-tier ids and Fireworks wire ids are dropped.	retained
packages/catalog/src/model-cache.ts	shared	modified	286c55570fe6	fix(catalog): clamp Gemini Flash minimal thinking for Cloud Code Assist	retained
packages/catalog/src/models.json	shared	modified	411b531053bc	Accepted gen:models regeneration: adds newly published providers/models (e.g. anthropic/claude-opus-5-5, google/gemini-3.8-flash) and pins moonshot/kimi-k3 maxTokens to 131072; carries earlier Gemini Flash minimal-thinking and Yolo-Auto fixes.	retained
